id,filename,name,hash,cropped_filename,fingerprints,labels,cropped_fingerprints,cropped_labels,cluster
8e2ad2c1924fa9c9348677b55d88495294650d327e5638757d73fc27770940c2,./data/Charismatic_Chinese_Memes-42.jpg,Charismatic_Chinese_Memes-42,8e2ad2c1924fa9c9348677b55d88495294650d327e5638757d73fc27770940c2,./data/cropped/Charismatic_Chinese_Memes-42.jpg,[0.7208338  1.0714121  0.08158799 ... 0.55354047 0.9935329  0.4883158 ],"[['kimono', 0.2671689], ['comic_book', 0.2508738], ['refrigerator', 0.15269352], ['envelope', 0.04340272], ['pencil_box', 0.017684275]]",[0.13161446 3.2605472  0.04772264 ... 0.4002815  3.0639122  0.2825291 ],"[['abaya', 0.8441013], ['ski', 0.06227875], ['bearskin', 0.028102223], ['bow', 0.013569248], ['overskirt', 0.008400834]]",53
6dad1ef7f0d90c070f7b763c9daa17c5cce7e75987d72cd135f08e5d646f96fc,./data/Charismatic_Chinese_Memes-444.jpg,Charismatic_Chinese_Memes-444,6dad1ef7f0d90c070f7b763c9daa17c5cce7e75987d72cd135f08e5d646f96fc,./data/cropped/Charismatic_Chinese_Memes-444.jpg,[0.59728706 0.7028888  0.01144254 ... 1.007906   0.37027368 0.6445967 ],"[['web_site', 0.629234], ['envelope', 0.21175663], ['menu', 0.030380316], ['maillot', 0.015889715], ['jersey', 0.009240165]]",[0.07617313 0.         0.04956105 ... 0.45963007 0.04935204 1.1899096 ],"[['ballpoint', 0.87676126], ['ski', 0.047078088], ['coil', 0.023141408], ['paintbrush', 0.020436307], ['quill', 0.009138096]]",26
12c5b9ffaa0f7e53c687b6d0e3987472205d54326cebb5523f6810b2fe883739,./data/Charismatic_Chinese_Memes-456.png,Charismatic_Chinese_Memes-456,12c5b9ffaa0f7e53c687b6d0e3987472205d54326cebb5523f6810b2fe883739,./data/cropped/Charismatic_Chinese_Memes-456.jpg,[0.         0.21781404 0.00773461 ... 0.15094283 0.14019668 0.35744312],"[['comic_book', 0.6397944], ['book_jacket', 0.24660769], ['coffee_mug', 0.013161148], ['jigsaw_puzzle', 0.009017742], ['laptop', 0.007704208]]",[0.         2.5231974  0.0138128  ... 0.37137794 0.07514951 0.10133056],"[['comic_book', 0.9251992], ['ski', 0.015558403], ['hatchet', 0.0075263726], ['lighter', 0.0047593703], [""carpenter's_kit"", 0.0042477837]]",11
7c86992da0b7e3aa89f7172c2d76d7032e3416f096e881ae7dad278e47093440,./data/Charismatic_Chinese_Memes-463.jpg,Charismatic_Chinese_Memes-463,7c86992da0b7e3aa89f7172c2d76d7032e3416f096e881ae7dad278e47093440,./data/cropped/Charismatic_Chinese_Memes-463.jpg,[1.0658447  1.3225124  0.955443   ... 0.         0.00459896 1.3315471 ],"[['web_site', 0.9990689], ['menu', 0.00090300746], ['jean', 5.4350626e-06], ['isopod', 4.651215e-06], ['comic_book', 2.9488779e-06]]",[0.01802666 0.2192417  0.01872877 ... 0.11158042 0.0704084  1.4584987 ],"[['tobacco_shop', 0.8351815], ['cassette', 0.10131698], ['confectionery', 0.017764369], ['grocery_store', 0.0056349216], ['rifle', 0.0051881536]]",27
a86c60d0a700a5124efd4c99f58e07254f7979aa17c2eda86fce36fe267b8357,./data/Charismatic_Chinese_Memes-486.png,Charismatic_Chinese_Memes-486,a86c60d0a700a5124efd4c99f58e07254f7979aa17c2eda86fce36fe267b8357,./data/cropped/Charismatic_Chinese_Memes-486.jpg,[1.5605994  2.1651523  0.12256759 ... 0.16507271 0.56452847 0.7939351 ],"[['web_site', 0.45560122], ['lighter', 0.110500865], ['iron', 0.06766969], ['bow', 0.042439718], ['spatula', 0.028891873]]",[1.0461181  1.1097126  0.12491395 ... 0.5674559  0.9734142  0.773619  ],"[['quill', 0.3093181], ['bow', 0.12793745], ['wardrobe', 0.05360328], ['vestment', 0.042018283], ['ski', 0.0334913]]",53
b27c92f136d87bec681b31fc29885cba21e3b8d082cc4c257633bca7ade5c056,./data/Charismatic_Chinese_Memes-538.jpg,Charismatic_Chinese_Memes-538,b27c92f136d87bec681b31fc29885cba21e3b8d082cc4c257633bca7ade5c056,./data/cropped/Charismatic_Chinese_Memes-538.jpg,[0.28029084 0.67958605 0.         ... 0.2013832  0.54218656 0.06520223],"[['web_site', 0.7945233], ['comic_book', 0.19396313], ['crossword_puzzle', 0.0026876875], ['menu', 0.0022148304], ['analog_clock', 0.00056590285]]",[0.         0.04481751 0.         ... 0.18646716 0.09053095 0.06603157],"[['web_site', 0.9938718], ['menu', 0.0054613003], ['comic_book', 0.00048126015], ['book_jacket', 7.881714e-05], ['rapeseed', 1.8626752e-05]]",66
ac75cf95a72412c67735371212466c280dd9daa3958bc9389d18081dc781e73f,./data/Charismatic_Chinese_Memes-562.jpg,Charismatic_Chinese_Memes-562,ac75cf95a72412c67735371212466c280dd9daa3958bc9389d18081dc781e73f,./data/cropped/Charismatic_Chinese_Memes-562.jpg,[0.7580713  0.3887468  0.24665476 ... 0.11173421 1.7438272  0.13890192],"[['web_site', 0.95528346], ['slot', 0.007850426], ['crash_helmet', 0.004254063], ['television', 0.0038109035], ['car_wheel', 0.0034058641]]",[0.48660776 0.16779265 0.0912784  ... 0.2170561  0.46014205 0.804239  ],"[['ballpoint', 0.8903344], ['hair_slide', 0.030950999], ['screwdriver', 0.024561735], ['letter_opener', 0.0110920835], ['Petri_dish', 0.0034040564]]",27
3d39cd586f947c2dff8e3ffa506fc48dc72507e30854b2fb7b895e844ae9d1df,./data/Charismatic_Chinese_Memes-595.png,Charismatic_Chinese_Memes-595,3d39cd586f947c2dff8e3ffa506fc48dc72507e30854b2fb7b895e844ae9d1df,./data/cropped/Charismatic_Chinese_Memes-595.jpg,[2.4189088  0.17625126 0.02597472 ... 0.28027666 0.         0.59783787],"[['paddlewheel', 0.80045354], ['pinwheel', 0.0439657], ['rule', 0.03362196], ['book_jacket', 0.01106892], ['electric_fan', 0.0068889493]]",[2.1880033  0.04523341 0.01332177 ... 0.20745169 0.         0.38262105],"[['paddlewheel', 0.8624964], ['pinwheel', 0.027304854], ['rule', 0.013543451], ['electric_fan', 0.013319398], ['fire_engine', 0.00586566]]",44
b098723f1313a0cbe9dd95d2f21d0d19ef7cf85dfccefe7ec7877ced14bcdc30,./data/Charismatic_Chinese_Memes-613.jpg,Charismatic_Chinese_Memes-613,b098723f1313a0cbe9dd95d2f21d0d19ef7cf85dfccefe7ec7877ced14bcdc30,./data/cropped/Charismatic_Chinese_Memes-613.jpg,[0.6973907  1.617012   1.1230999  ... 0.21183862 2.3487606  1.1517768 ],"[['web_site', 0.86600655], ['can_opener', 0.020949535], ['slot', 0.019569695], ['menu', 0.010775549], ['corn', 0.00884336]]",[0.82108355 0.24306156 0.04529765 ... 0.00523255 0.56390226 3.0266306 ],"[['Petri_dish', 0.3399285], ['ballpoint', 0.3306895], ['rule', 0.11240773], ['hair_slide', 0.029145906], ['paintbrush', 0.015871353]]",27
2ab1654859f510a7e623aabd6c3130f6a75e81ef32c978f4b9d5f25029286a4e,./data/Charismatic_Chinese_Memes-645.jpg,Charismatic_Chinese_Memes-645,2ab1654859f510a7e623aabd6c3130f6a75e81ef32c978f4b9d5f25029286a4e,./data/cropped/Charismatic_Chinese_Memes-645.jpg,[0.03490872 0.08448151 0.         ... 0.12654775 0.5746898  6.4439945 ],"[['menu', 0.9690194], ['plate_rack', 0.011147135], ['tray', 0.008343238], ['web_site', 0.0033441084], ['book_jacket', 0.0016591854]]",[0.11365385 0.09007485 0.         ... 0.03124933 0.21809256 6.830504  ],"[['plate_rack', 0.40165082], ['coil', 0.2207699], ['book_jacket', 0.08615867], ['sombrero', 0.062276058], ['paintbrush', 0.038379904]]",27
0963e8ced5d96a12735cbebe66cf8b36d0499a3d9ad3ed23498fa120b3d6df9b,./data/Charismatic_Chinese_Memes-677.png,Charismatic_Chinese_Memes-677,0963e8ced5d96a12735cbebe66cf8b36d0499a3d9ad3ed23498fa120b3d6df9b,./data/cropped/Charismatic_Chinese_Memes-677.jpg,[0.2725781  0.05596222 0.05644405 ... 0.24175057 1.4318236  0.14862384],"[['web_site', 0.99759513], ['television', 0.0012834778], ['monitor', 0.00036056782], ['file', 0.00024808137], ['screen', 0.00020816903]]","[1.9558240e-01 8.6330160e-02 2.6728692e-03 ... 5.4348450e-02 2.7882373e+00
 1.1775767e+00]","[['file', 0.679477], ['monitor', 0.17303783], ['bookcase', 0.07791783], ['cassette', 0.022699421], ['television', 0.014366225]]",2
b57dc68efe10ede926677a48db93c38d858c1e2cde3e9b264a1dda1936f55273,./data/Charismatic_Chinese_Memes-735.jpg,Charismatic_Chinese_Memes-735,b57dc68efe10ede926677a48db93c38d858c1e2cde3e9b264a1dda1936f55273,./data/cropped/Charismatic_Chinese_Memes-735.jpg,[0.7152113  0.0412854  0.         ... 0.22062078 0.34350282 1.0556474 ],"[['web_site', 0.43230814], ['Windsor_tie', 0.13075128], ['jean', 0.091453105], ['hair_spray', 0.028474981], ['lipstick', 0.022874683]]",[0.43265042 1.0665749  0.01366548 ... 0.03941193 0.4259622  1.0475452 ],"[['ballpoint', 0.27409416], ['ski', 0.16834739], ['bow', 0.09385076], ['fountain_pen', 0.086966455], ['space_shuttle', 0.04182174]]",53
a4920c37b7515f52d000a06f84b8d8e893134f0900eca91796a58706a4dbaf2a,./data/Charismatic_Chinese_Memes-739.jpg,Charismatic_Chinese_Memes-739,a4920c37b7515f52d000a06f84b8d8e893134f0900eca91796a58706a4dbaf2a,./data/cropped/Charismatic_Chinese_Memes-739.jpg,[0.2606804 1.2193645 0.009174  ... 0.        0.        0.0124147],"[['abaya', 0.6380973], ['toilet_tissue', 0.08243252], ['puck', 0.06291113], ['gong', 0.053716548], ['toilet_seat', 0.025742043]]",[0.01302851 0.15860428 0.15777138 ... 0.03603642 0.02300045 1.3048837 ],"[['microwave', 0.74790955], ['ski_mask', 0.043200172], ['buckle', 0.03448152], ['frying_pan', 0.028322881], ['scabbard', 0.025637345]]",27
ef981150c05125739a0c64e9ac9bbaa80bfb1b59ace8e95a37f6c4c49440041d,./data/Charismatic_Chinese_Memes-75.png,Charismatic_Chinese_Memes-75,ef981150c05125739a0c64e9ac9bbaa80bfb1b59ace8e95a37f6c4c49440041d,./data/cropped/Charismatic_Chinese_Memes-75.jpg,[0.63708603 4.043297   0.02712527 ... 0.05460405 0.96649957 0.5211399 ],"[['military_uniform', 0.46045732], ['ballplayer', 0.21829742], ['bubble', 0.064225614], ['prison', 0.056726], ['cinema', 0.046694476]]",[0.42597032 2.4042864  0.16216362 ... 0.04416135 1.0606163  0.76138926],"[['academic_gown', 0.45341596], ['cinema', 0.18734202], ['military_uniform', 0.1535642], ['ballplayer', 0.08612668], ['prison', 0.042306546]]",21
f84541f0863c30e83d7edf6e63f24b5ad34e89f4c87c57e621e55b9f5ba1af3d,./data/Charismatic_Chinese_Memes-789.png,Charismatic_Chinese_Memes-789,f84541f0863c30e83d7edf6e63f24b5ad34e89f4c87c57e621e55b9f5ba1af3d,./data/cropped/Charismatic_Chinese_Memes-789.jpg,[0.7391093  1.5459733  0.09652093 ... 0.58220524 1.3537923  0.50710887],"[['web_site', 0.40940243], ['Petri_dish', 0.16433725], ['jellyfish', 0.11200021], ['bubble', 0.058552846], ['bucket', 0.014453943]]",[0.11664593 0.30201522 0.12535173 ... 0.3020534  0.29799807 0.51688236],"[['Petri_dish', 0.8917882], [""potter's_wheel"", 0.03342565], ['plate_rack', 0.020116564], ['toilet_seat', 0.010052034], ['iron', 0.0048774746]]",27
bc60bc93504ab21aa7606e712f6484b1bc9a51d3d4c95031aa62054fcad8f79d,./data/Charismatic_Chinese_Memes-807.jpg,Charismatic_Chinese_Memes-807,bc60bc93504ab21aa7606e712f6484b1bc9a51d3d4c95031aa62054fcad8f79d,./data/cropped/Charismatic_Chinese_Memes-807.jpg,[0.09508091 1.1040599  0.5251764  ... 0.8378626  2.0934741  0.00601092],"[['ski', 0.40592766], ['bow', 0.2867091], ['comic_book', 0.10012778], ['bearskin', 0.056783322], ['parachute', 0.030143997]]",[0.285903   1.3998208  0.10872004 ... 0.39431125 1.7401167  0.04200007],"[['bow', 0.54209864], ['ski', 0.43721327], ['quill', 0.0075350343], ['crutch', 0.0040522437], ['swab', 0.0007284129]]",53
19f87ca7eb4c6d4df54223d1c99db07695ace31adb7fc83689858b80f8376321,./data/Charismatic_Chinese_Memes-83.png,Charismatic_Chinese_Memes-83,19f87ca7eb4c6d4df54223d1c99db07695ace31adb7fc83689858b80f8376321,./data/cropped/Charismatic_Chinese_Memes-83.jpg,[0.53231335 0.35905573 0.22642338 ... 0.04934332 1.6116718  0.27804476],"[['web_site', 0.95385706], ['car_wheel', 0.0038596154], ['television', 0.0038121399], ['electric_fan', 0.002831582], ['slot', 0.0027334741]]",[0.4369208  0.13800073 0.0431716  ... 0.22122432 0.28290588 1.1106645 ],"[['ballpoint', 0.8726718], ['hair_slide', 0.021294251], ['screwdriver', 0.019987525], ['letter_opener', 0.010826211], ['speedboat', 0.008684591]]",27
19ceb078947da29c539bafbeb1654ff774075f8ed0f26d18b6e689c916b79e00,./data/Charismatic_Chinese_Memes-848.jpg,Charismatic_Chinese_Memes-848,19ceb078947da29c539bafbeb1654ff774075f8ed0f26d18b6e689c916b79e00,./data/cropped/Charismatic_Chinese_Memes-848.jpg,[0.9430509  3.7170866  0.03902429 ... 0.50526524 0.01752515 1.0420551 ],"[['sunglasses', 0.8549175], ['sunglass', 0.1408155], ['bathing_cap', 0.0032397863], ['web_site', 0.0003394757], ['mask', 0.00015624662]]",[0.06321434 4.9144554  0.06807017 ... 0.37347904 1.064403   0.25380704],"[['ski_mask', 0.34327805], ['mask', 0.26962557], ['oxygen_mask', 0.11024141], ['breastplate', 0.07226321], ['comic_book', 0.05802648]]",45
3de528a37fa11f84cdc278c050ea0b121311c47378b492d582db727b194980b7,./data/Charismatic_Chinese_Memes-849.png,Charismatic_Chinese_Memes-849,3de528a37fa11f84cdc278c050ea0b121311c47378b492d582db727b194980b7,./data/cropped/Charismatic_Chinese_Memes-849.jpg,[0.8925283  1.4654683  0.         ... 0.         0.81331515 0.7815766 ],"[['bearskin', 0.17069678], ['web_site', 0.1242285], ['comic_book', 0.057452835], ['jean', 0.055135105], ['academic_gown', 0.042998437]]",[1.0250052  0.54150045 0.80643904 ... 0.16714543 4.5808372  0.        ],"[['beaker', 0.25380304], ['vase', 0.25146723], ['chain_saw', 0.20938343], ['whiskey_jug', 0.050308123], ['wine_bottle', 0.047625914]]",11
b8dfcffbb6a72c32835681fc6f9ce186b4544c4412b9a01afad8efd314c22c2a,./data/Charismatic_Chinese_Memes-857.jpg,Charismatic_Chinese_Memes-857,b8dfcffbb6a72c32835681fc6f9ce186b4544c4412b9a01afad8efd314c22c2a,./data/cropped/Charismatic_Chinese_Memes-857.jpg,[0.59139574 0.         0.8086765  ... 0.6508011  0.32457292 0.87852716],"[['envelope', 0.564142], ['bib', 0.27062535], ['jigsaw_puzzle', 0.11816886], ['handkerchief', 0.023161693], ['sleeping_bag', 0.0097126]]",[0.03519803 0.02021567 0.17657809 ... 0.22555059 0.5971571  0.10602789],"[['handkerchief', 0.6811724], ['sleeping_bag', 0.15493597], ['bib', 0.08284651], ['tray', 0.013062821], ['shower_curtain', 0.008978698]]",29
9978866c251bab5bc003a9576816c3efb1161c708acfdf368485206f48dbe320,./data/Charismatic_Chinese_Memes-864.jpg,Charismatic_Chinese_Memes-864,9978866c251bab5bc003a9576816c3efb1161c708acfdf368485206f48dbe320,./data/cropped/Charismatic_Chinese_Memes-864.jpg,[1.0663368  0.07376308 0.0215418  ... 0.00838438 1.047661   0.2482839 ],"[['menu', 0.9406219], ['paddle', 0.024546353], ['cockroach', 0.009904721], ['beer_bottle', 0.0039018695], ['web_site', 0.003216457]]",[0.01381233 0.5225088  0.         ... 0.         0.01557727 0.49994963],"[['container_ship', 0.4530551], ['dock', 0.16753499], ['paintbrush', 0.059492882], ['book_jacket', 0.05524686], ['rifle', 0.05477397]]",27
1b7748b651bc85eb5ba78bc3d21f1caf1a8d5c771ed927dd6291f684cd6e9eb9,./data/Charismatic_Chinese_Memes-879.jpg,Charismatic_Chinese_Memes-879,1b7748b651bc85eb5ba78bc3d21f1caf1a8d5c771ed927dd6291f684cd6e9eb9,./data/cropped/Charismatic_Chinese_Memes-879.jpg,[0.3636333  0.9303031  0.03085754 ... 0.         1.578771   0.66635114],"[['handkerchief', 0.6855245], ['pillow', 0.21228419], ['apron', 0.024843909], ['jigsaw_puzzle', 0.01988823], ['bib', 0.010779754]]",[0.16226862 2.0791047  0.00641776 ... 0.01195868 1.8078419  0.05203865],"[['comic_book', 0.38692877], ['handkerchief', 0.17637481], ['coffeepot', 0.16335806], ['jigsaw_puzzle', 0.08836028], ['pillow', 0.04441805]]",34
ed50ade3dea30cb8ac7f19cb1d8b51af3e2d69394d46d62bbb96643acf68ebdd,./data/Charismatic_Chinese_Memes-993.jpg,Charismatic_Chinese_Memes-993,ed50ade3dea30cb8ac7f19cb1d8b51af3e2d69394d46d62bbb96643acf68ebdd,./data/cropped/Charismatic_Chinese_Memes-993.jpg,[0.40539992 0.16326031 0.01174777 ... 0.04354823 0.14907019 0.6156737 ],"[['Windsor_tie', 0.23399799], ['prison', 0.14969644], ['groom', 0.09781269], ['candle', 0.09157544], ['ski', 0.07912302]]",[0.08034028 0.7367846  0.00115988 ... 0.25121102 0.02356409 0.18029481],"[['ski', 0.79302335], ['bow', 0.13547054], ['crutch', 0.014595602], ['hair_slide', 0.0090232985], ['ballpoint', 0.008289544]]",53
847e25f562d55089831696f3cedd11e1618939e72b8ee8e868fbf8a4864220af,./data/Charismatic_Chinese_Memes-994.jpg,Charismatic_Chinese_Memes-994,847e25f562d55089831696f3cedd11e1618939e72b8ee8e868fbf8a4864220af,./data/cropped/Charismatic_Chinese_Memes-994.jpg,[1.2822045  1.3575906  0.00651352 ... 0.03293676 0.43142065 1.4970087 ],"[['web_site', 0.42640463], ['picket_fence', 0.37882015], ['jean', 0.08604517], ['ski', 0.04569864], ['bannister', 0.006566724]]",[0.65789574 1.6321794  0.00236655 ... 0.32782626 0.41800362 1.7091465 ],"[['web_site', 0.31624264], ['comic_book', 0.123558916], ['picket_fence', 0.11459274], ['ski', 0.093474366], ['jean', 0.08665644]]",53
ffcda6f618da9c1316896940c28564aa627e36fcb18a0998d1dc77ced90f12f3,./data/Charismatic_Chinese_Memes-996.jpg,Charismatic_Chinese_Memes-996,ffcda6f618da9c1316896940c28564aa627e36fcb18a0998d1dc77ced90f12f3,./data/cropped/Charismatic_Chinese_Memes-996.jpg,[0.167633   2.5870624  1.4981495  ... 0.00931855 0.4070009  0.16579811],"[['stage', 0.8789531], ['theater_curtain', 0.024687784], ['book_jacket', 0.015291003], ['comic_book', 0.013696901], ['balance_beam', 0.006837881]]",[0.09723315 1.5926057  0.882307   ... 0.10515827 0.90658194 0.40530714],"[['monitor', 0.65013635], ['pajama', 0.16630074], ['carton', 0.030049501], ['safe', 0.025393639], ['candle', 0.024451561]]",19
004b0e2c39d068d8fd4ab350f492c135e1f394542caff159d6feecbf87057f9c,./data/Esoteric_French_Revolution_Memes-10.jpg,Esoteric_French_Revolution_Memes-10,004b0e2c39d068d8fd4ab350f492c135e1f394542caff159d6feecbf87057f9c,./data/cropped/Esoteric_French_Revolution_Memes-10.jpg,[2.2442794  0.20793685 0.24811968 ... 0.08942664 0.8909531  1.8486944 ],"[['jellyfish', 0.8550687], ['bubble', 0.05851564], ['web_site', 0.018191395], ['dragonfly', 0.011895547], ['water_bottle', 0.0069226553]]",[0.45071822 0.00679034 0.10433759 ... 0.         0.89819616 0.39609095],"[['Petri_dish', 0.9960926], ['barrel', 0.0010074272], ['coil', 0.00076871895], ['beaker', 0.0007085547], ['jellyfish', 0.00030399117]]",27
990ee3061b9ef7367ae8bbd07ed7524f0af56c758d6ece57ec67395c9164bdda,./data/Esoteric_French_Revolution_Memes-104.jpg,Esoteric_French_Revolution_Memes-104,990ee3061b9ef7367ae8bbd07ed7524f0af56c758d6ece57ec67395c9164bdda,./data/cropped/Esoteric_French_Revolution_Memes-104.jpg,[0.63205475 0.34057087 0.06120726 ... 0.02222815 1.0196521  0.12016287],"[['hook', 0.13998008], ['flamingo', 0.12953234], ['butcher_shop', 0.08171365], ['paintbrush', 0.02746331], ['coral_fungus', 0.026794342]]",[0.06751956 0.37040967 0.0145247  ... 0.00135706 0.73623353 0.48563027],"[['projectile', 0.3603264], ['ballpoint', 0.2117773], ['missile', 0.04046137], ['letter_opener', 0.038466018], ['scabbard', 0.0346642]]",53
b62f879b0da54d070e75855d0448fd173cc31485a4c5eaa37a2d908f3735c5c3,./data/Esoteric_French_Revolution_Memes-136.jpg,Esoteric_French_Revolution_Memes-136,b62f879b0da54d070e75855d0448fd173cc31485a4c5eaa37a2d908f3735c5c3,./data/cropped/Esoteric_French_Revolution_Memes-136.jpg,[0.02582621 0.29935393 0.03122954 ... 0.01227106 0.04417421 0.02743743],"[['web_site', 0.48186624], ['jigsaw_puzzle', 0.15567587], ['comic_book', 0.15205702], ['envelope', 0.075208396], ['shower_curtain', 0.019320877]]",[0.16317946 0.15188676 0.04581995 ... 0.02497458 0.1515161  0.746363  ],"[['comic_book', 0.25170845], ['prayer_rug', 0.1711721], ['jigsaw_puzzle', 0.122495785], ['flute', 0.11716743], ['bow', 0.048138734]]",81
f183a080d6ce7043dafcd6e2148e30b7703faecf116060e7c54d81b52ab71282,./data/Esoteric_French_Revolution_Memes-150.jpg,Esoteric_French_Revolution_Memes-150,f183a080d6ce7043dafcd6e2148e30b7703faecf116060e7c54d81b52ab71282,./data/cropped/Esoteric_French_Revolution_Memes-150.jpg,[0.5115152  0.42946765 0.15957443 ... 1.0550504  0.11919599 0.7283162 ],"[['wig', 0.25405747], ['academic_gown', 0.06870678], ['trombone', 0.066200376], ['suit', 0.055811256], ['bow_tie', 0.05172701]]",[0.12912011 0.12722059 0.09908918 ... 0.         1.2381158  0.        ],"[['gong', 0.7741294], ['oil_filter', 0.08335026], ['shield', 0.013780002], ['loudspeaker', 0.012702169], ['disk_brake', 0.012325627]]",16
e2738d3346826bffb2638cfd3449f30208ce399e6fe6713f7df8494d9a6eb6e6,./data/Esoteric_French_Revolution_Memes-16.png,Esoteric_French_Revolution_Memes-16,e2738d3346826bffb2638cfd3449f30208ce399e6fe6713f7df8494d9a6eb6e6,./data/cropped/Esoteric_French_Revolution_Memes-16.jpg,[0.04680621 0.10841367 0.02855613 ... 1.15571    0.3960658  0.26921505],"[['web_site', 0.25452325], ['beer_bottle', 0.116987884], ['altar', 0.06257659], ['military_uniform', 0.060640384], ['radiator', 0.049051255]]",[0.05066855 0.5220783  0.10587659 ... 2.0133607  0.83235466 0.4903974 ],"[['screwdriver', 0.26259235], [""carpenter's_kit"", 0.12271837], ['ski', 0.039714918], ['hammer', 0.034525357], ['bearskin', 0.031683687]]",53
30b26a6428efd25e71ce5f01cb0c22c3d38f2a8a1c39900793c858f1cfca01eb,./data/Esoteric_French_Revolution_Memes-163.jpg,Esoteric_French_Revolution_Memes-163,30b26a6428efd25e71ce5f01cb0c22c3d38f2a8a1c39900793c858f1cfca01eb,./data/cropped/Esoteric_French_Revolution_Memes-163.jpg,[0.6522327  0.06791341 0.         ... 0.04102184 0.25223723 0.4696061 ],"[['web_site', 0.6733618], ['menu', 0.043456517], ['comic_book', 0.03671861], ['crossword_puzzle', 0.01997781], ['water_bottle', 0.013720102]]",[0.4155079  0.06454889 0.00397639 ... 0.8861926  0.71392494 0.328983  ],"[['crossword_puzzle', 0.9890667], ['shield', 0.003064646], ['bolo_tie', 0.0017021687], ['tray', 0.0010338511], ['stethoscope', 0.00067306834]]",7
f084eab9060dc51ed9404586d5f19890bac0b65e489bbe81ebf961af10458520,./data/Esoteric_French_Revolution_Memes-184.jpg,Esoteric_French_Revolution_Memes-184,f084eab9060dc51ed9404586d5f19890bac0b65e489bbe81ebf961af10458520,./data/cropped/Esoteric_French_Revolution_Memes-184.jpg,[0.07053093 0.43453786 0.         ... 0.11396269 0.4705137  0.6328396 ],"[['web_site', 0.2923502], ['washer', 0.10217409], ['toilet_seat', 0.05678228], ['sewing_machine', 0.047281466], ['lipstick', 0.028000547]]",[0.17392468 0.9649312  0.19788104 ... 0.33675128 0.11333188 0.23692647],"[['candle', 0.62953794], ['ballpoint', 0.2716141], ['projectile', 0.024615364], ['matchstick', 0.02287751], ['missile', 0.005681302]]",53
b59b622f717623849e816f3ea840fa4c1e5caa04e442a4d0e9fc5c0a114662ca,./data/Esoteric_French_Revolution_Memes-197.jpg,Esoteric_French_Revolution_Memes-197,b59b622f717623849e816f3ea840fa4c1e5caa04e442a4d0e9fc5c0a114662ca,./data/cropped/Esoteric_French_Revolution_Memes-197.jpg,[3.8941476  0.32507977 0.06324003 ... 0.24244645 1.1589918  2.4160886 ],"[['jellyfish', 0.80725485], ['web_site', 0.086372], ['coil', 0.054946225], ['sea_anemone', 0.006886455], ['Petri_dish', 0.00665076]]",[2.030262   0.18294285 0.         ... 0.02542601 0.2555507  3.2612355 ],"[['Petri_dish', 0.6697819], ['coil', 0.21748805], ['jellyfish', 0.054946445], ['coral_reef', 0.008590751], ['barrel', 0.008494512]]",27
cd831b70c997d71bbd3e6086c39a8d4178a2598f4b8d1d4bc812d5103a2704c0,./data/Esoteric_French_Revolution_Memes-34.jpg,Esoteric_French_Revolution_Memes-34,cd831b70c997d71bbd3e6086c39a8d4178a2598f4b8d1d4bc812d5103a2704c0,./data/cropped/Esoteric_French_Revolution_Memes-34.jpg,[1.3036163  5.9652224  0.39680213 ... 0.1914015  0.1861094  0.87168854],"[['web_site', 0.43020236], ['isopod', 0.37290078], ['chambered_nautilus', 0.06344136], ['abaya', 0.043696642], ['book_jacket', 0.012188955]]",[0.8411608  3.9661083  0.24011983 ... 0.16973242 0.72585505 0.21821919],"[['web_site', 0.4383624], ['cellular_telephone', 0.09038488], ['abaya', 0.050991684], ['iPod', 0.039517682], ['safety_pin', 0.03645282]]",28
a60410e03adf4c927bf2c9d38c14a7aaf0c10d3689d0ce0fff589031dfcd7297,./data/Esoteric_French_Revolution_Memes-68.jpg,Esoteric_French_Revolution_Memes-68,a60410e03adf4c927bf2c9d38c14a7aaf0c10d3689d0ce0fff589031dfcd7297,./data/cropped/Esoteric_French_Revolution_Memes-68.jpg,[1.4774858  3.5478444  1.1695509  ... 0.0672039  0.06228139 2.1594791 ],"[['web_site', 0.9979594], ['vizsla', 0.0011365549], ['isopod', 0.00042095588], ['guinea_pig', 0.00012282252], ['acorn', 6.635649e-05]]",[0.89527225 5.4927125  1.1674657  ... 0.04941877 0.21094595 1.9807504 ],"[['web_site', 0.9939825], ['vizsla', 0.0034833017], ['isopod', 0.0009339404], ['curly-coated_retriever', 0.0001975268], ['Windsor_tie', 0.00015339322]]",50
a19a1720e9be2b04830a77bbe27a8daab8d7000478bd917ce4b5de38ed92778f,./data/Esoteric_French_Revolution_Memes-82.jpg,Esoteric_French_Revolution_Memes-82,a19a1720e9be2b04830a77bbe27a8daab8d7000478bd917ce4b5de38ed92778f,./data/cropped/Esoteric_French_Revolution_Memes-82.jpg,[0.07474524 0.32801372 0.         ... 0.02623128 0.57466525 0.46057698],"[['web_site', 0.2715467], ['washer', 0.12876706], ['sewing_machine', 0.041489743], ['toilet_seat', 0.035609767], ['envelope', 0.02439696]]",[0.08832941 0.6769516  0.07632274 ... 0.3611411  0.12577166 0.23724765],"[['ballpoint', 0.8462119], ['candle', 0.05901387], ['rubber_eraser', 0.010463412], ['paintbrush', 0.0075323815], ['matchstick', 0.007508806]]",53
